ID,power,speed,thickness,dia,Solidt,Sdensity,Sspheat,Sthercondu,Liquidt,Ldensity,LSpheat,Lthercondu,Lsurfacet,Lviscosity,Lfusion,dsigma,Absorptivity,Lvapor,defect,defects
D14,40,1400,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,2,Lf
C41,195,50,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,3,Keyhole
C55,140,800,30,50,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,2,Lack of Fusion
B39,375,1000,70,100,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
B15,200,400,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
C59,350,800,30,50,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,2,Keyhole
C32,160,1200,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,0,Good
D82,180,1000,50,92,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,0,Gd
A50,125,100,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,3,Kh
A66,100,150,75,55,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,3,Kh
H32,210,1800,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,1,Bl
D93,200,200,20,87,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,3,Kh
C46,195,3000,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,1,Balling
A41,175,600,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
C47,160,800,30,50,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,1,Balling
F22,200,1600,30,100,1778,7.23,742.6,27.22,1783,7,808.6,36.7,1.75,0.00644,12680,-0.00046,0.36,148238.62,1,Bl
B55,165,400,46,60,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
D85,220,200,50,92,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,0,Gd
H6,215,1000,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,0,Gd
B17,200,800,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
B29,100,200,70,100,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
G3,50,300,40,100,1555,7.27,699.2,28.7,1586,6.9,740.8,20.17,1.53,0.0076,142500,-0.000147,0.3,131860.04,2,Lf
F12,200,1200,30,100,1778,7.23,742.6,27.22,1783,7,808.6,36.7,1.75,0.00644,12680,-0.00046,0.36,148238.62,1,Bl
H9,50,150,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,2,Lf
G21,220,1500,40,100,1555,7.27,699.2,28.7,1586,6.9,740.8,20.17,1.53,0.0076,142500,-0.000147,0.3,131860.04,1,Bl
B35,250,1000,70,100,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
A20,75,600,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
B49,370,400,70,100,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
G19,170,1300,40,100,1555,7.27,699.2,28.7,1586,6.9,740.8,20.17,1.53,0.0076,142500,-0.000147,0.3,131860.04,1,Bl
B21,300,800,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
D46,140,1000,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,1,Bl
B22,300,1000,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
A67,200,200,75,55,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,3,Kh
D73,100,200,50,92,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,0,Gd
C52,275,1100,30,50,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,2,Lack of Fusion
H30,175,1800,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,1,Bl
B18,300,100,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
E5,40,2400,50,72,1522,7.93,631.06,24.12,1611,7.6,674.6,26.4,1.72,0.00809,16500,-0.00037,0.38,133938.54,1,Bl
A44,200,800,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
C57,140,1400,30,50,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,2,Lack of Fusion
F24,300,1600,30,100,1778,7.23,742.6,27.22,1783,7,808.6,36.7,1.75,0.00644,12680,-0.00046,0.36,148238.62,1,Bl
C56,200,800,30,50,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,2,Lack of Fusion
D90,200,800,20,87,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,0,Gd
H47,210,700,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,3,Kh
A26,100,600,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
B71,150,2200,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
B58,165,1000,46,60,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
A11,100,1000,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,0,Gd
A30,125,600,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
C42,195,300,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,0,Good
F10,200,1000,30,100,1778,7.23,742.6,27.22,1783,7,808.6,36.7,1.75,0.00644,12680,-0.00046,0.36,148238.62,1,Bl
D27,80,1400,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,1,Bl
F9,150,1000,30,100,1778,7.23,742.6,27.22,1783,7,808.6,36.7,1.75,0.00644,12680,-0.00046,0.36,148238.62,0,Gd
D7,20,1400,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,2,Lf
B24,400,100,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
H36,250,2400,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,1,Bl
D2,20,400,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,2,Lf
A36,150,600,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
C20,100,1200,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,1,Balling
D38,120,800,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,1,Bl
C36,180,300,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,0,Good
C23,130,50,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,0,Good
D100,280,800,30,100,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,3,Kh
B23,300,1200,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
A53,150,200,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,3,Kh
E8,65,1400,50,72,1522,7.93,631.06,24.12,1611,7.6,674.6,26.4,1.72,0.00809,16500,-0.00037,0.38,133938.54,0,Gd
B27,400,1000,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
C19,100,800,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,0,Good
H38,80,40,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,3,Kh
D3,20,600,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,2,Lf
H25,110,1400,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,2,Lf
A33,125,900,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
A57,200,100,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,3,Kh
F13,250,1200,30,100,1778,7.23,742.6,27.22,1783,7,808.6,36.7,1.75,0.00644,12680,-0.00046,0.36,148238.62,1,Bl
H49,250,500,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,3,Kh
C49,140,600,30,50,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,3,Keyhole
E7,65,900,50,72,1522,7.93,631.06,24.12,1611,7.6,674.6,26.4,1.72,0.00809,16500,-0.00037,0.38,133938.54,0,Gd
A68,200,300,75,55,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,3,Kh
B69,110,1000,46,60,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,2,Lf
A35,150,400,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
A28,100,800,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
B11,200,1200,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
D30,100,600,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,2,Lf
A42,200,500,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
F21,150,1600,30,100,1778,7.23,742.6,27.22,1783,7,808.6,36.7,1.75,0.00644,12680,-0.00046,0.36,148238.62,1,Bl
C30,160,300,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,0,Good
D71,60,200,50,92,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,0,Gd
B38,300,600,70,100,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
F19,300,1400,30,100,1778,7.23,742.6,27.22,1783,7,808.6,36.7,1.75,0.00644,12680,-0.00046,0.36,148238.62,1,Bl
D17,60,800,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,2,Lf
A16,75,100,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
A56,175,100,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,3,Kh
B61,220,800,46,60,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
H41,100,250,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,3,Kh
E21,95,900,50,72,1522,7.93,631.06,24.12,1611,7.6,674.6,26.4,1.72,0.00809,16500,-0.00037,0.38,133938.54,3,Kh
A27,100,700,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
C38,180,1200,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,0,Good
H33,240,1300,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,1,Bl
G8,80,600,40,100,1555,7.27,699.2,28.7,1586,6.9,740.8,20.17,1.53,0.0076,142500,-0.000147,0.3,131860.04,0,Gd
A14,175,1000,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,0,Gd
A29,100,900,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
D72,80,200,50,92,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,0,Gd
A71,300,400,75,55,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,3,Kh
D58,180,600,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,1,Bl
H40,100,150,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,3,Kh
A74,300,900,75,55,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,3,Kh
H45,175,300,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,3,Kh
C37,180,800,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,0,Good
C43,195,800,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,0,Good
B77,225,2200,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
D56,180,200,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,3,Kh
E9,65,2400,50,72,1522,7.93,631.06,24.12,1611,7.6,674.6,26.4,1.72,0.00809,16500,-0.00037,0.38,133938.54,0,Gd
A37,150,800,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
A18,75,400,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
H3,115,800,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,0,Gd
E3,40,1400,50,72,1522,7.93,631.06,24.12,1611,7.6,674.6,26.4,1.72,0.00809,16500,-0.00037,0.38,133938.54,1,Bl
B53,110,600,46,60,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
B46,250,200,70,100,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
D60,180,100,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,1,Bl
A40,175,400,50,70,1679,7.32,995.8,26.2,1707,7.03,775.1,33.3,1.73,0.00732,110630,-0.00017,0.4,141919.98,2,Lf
B82,100,400,30,70,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,2,Lf
C33,160,1900,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,1,Balling
B63,275,400,46,60,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
H23,87.5,600,37,80,1698,7.3,696.9,30.18,1764,7.01,802.6,36.8,1.62,0.00622,159800,-0.000394,0.4,146658.96,2,Lf
B59,220,400,46,60,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
D101,370,1050,30,100,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,3,Kh
B20,300,500,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
B76,225,1500,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
E24,95,2400,50,72,1522,7.93,631.06,24.12,1611,7.6,674.6,26.4,1.72,0.00809,16500,-0.00037,0.38,133938.54,3,Kh
F3,200,600,30,100,1778,7.23,742.6,27.22,1783,7,808.6,36.7,1.75,0.00644,12680,-0.00046,0.36,148238.62,0,Gd
D55,160,1400,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,1,Bl
C21,100,1900,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,1,Balling
C14,60,1200,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,2,Lack of Fusion
G16,170,1000,40,100,1555,7.27,699.2,28.7,1586,6.9,740.8,20.17,1.53,0.0076,142500,-0.000147,0.3,131860.04,3,Kh
E14,75,900,50,72,1522,7.93,631.06,24.12,1611,7.6,674.6,26.4,1.72,0.00809,16500,-0.00037,0.38,133938.54,3,Kh
D10,40,600,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,2,Lf
D35,120,200,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,3,Kh
B54,110,800,46,60,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,0,Gd
D37,120,600,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,2,Lf
C13,60,800,50,75,840,2.57,1336.8,165.66,866,2.44,1141.82,60.12,0.85,0.00106,135000,0.0000671,0.35,71999.24,1,Balling
D15,60,200,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,0,Gd
G25,220,1900,40,100,1555,7.27,699.2,28.7,1586,6.9,740.8,20.17,1.53,0.0076,142500,-0.000147,0.3,131860.04,1,Bl
B28,400,1200,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
D34,100,1400,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,1,Bl
D39,120,1000,30,52,1877,3.9,814.6,28.7,1923,4.2,972.4,33.75,1.625,0.0325,17800,-0.0003,0.3,159878.22,1,Bl
B19,300,300,40,66,1618,7.72,684.63,26.16,1648,7.27,730.9,28.02,1.783,0.0068,136100,-0.00032,0.36,137014.72,3,Kh
